vol,abs
17.71303,25.484802
17.768633,25.513098
17.824236,25.64163
17.879839,25.626926
17.935442,25.612494
17.991045,25.559727
18.04665,25.655653
18.102253,25.573889
18.157856,25.60153
18.213459,25.657162
18.269062,25.622002
18.324665,25.64567
18.380268,25.494463
18.435871,25.622442
18.491476,25.705847
18.547079,25.658434
18.602682,25.606951
18.658285,25.691362
18.713888,25.678825
18.769491,25.7211
18.825094,25.606167
18.880697,25.752398
18.9363,25.819448
18.991905,25.8713
19.047508,25.80718
19.103111,25.817066
19.158714,25.773214
19.214317,25.781284
19.26992,25.735378
19.325523,25.691975
19.381126,25.74551
19.436729,25.743675
19.492334,25.771204
19.547937,25.972496
19.60354,25.891844
19.659143,25.794699
19.714746,25.782015
19.77035,25.713701
19.825953,25.778131
19.881556,25.778349
19.93716,25.674589
19.992764,25.635574
20.048367,25.725056
20.10397,25.674768
20.159573,25.730885
20.215176,25.833839
20.270779,25.901752
20.326382,25.838923
20.381985,25.829411
20.43759,25.811556
20.493193,25.837446
20.548796,25.788364
20.604399,25.844036
20.660002,25.904022
20.715605,25.706556
20.771208,25.690268
20.826811,25.872692
20.882416,25.988668
20.938019,25.787209
20.993622,25.698086
21.049225,25.850271
21.104828,25.797283
21.160431,25.727503
21.216034,25.787268
21.271637,25.868345
21.32724,25.963938
21.382845,25.86854
21.438448,25.854242
21.494051,25.77803
21.549654,25.666096
21.605257,25.657854
21.66086,25.777519
21.716463,25.888926
21.772066,25.870914
21.827671,25.892084
21.883274,25.795914
21.938877,25.737692
21.99448,25.757631
22.050083,25.841702
22.105686,25.99481
22.161289,25.792677
22.216892,25.80509
22.272495,25.89378
22.3281,25.905922
22.383703,25.871433
22.439306,25.857523
22.494909,25.851974
22.550512,25.760365
22.606115,25.852751
22.661718,25.858072
22.717321,25.73984
22.772926,25.824558
22.828529,25.853458
22.884132,25.729471
22.939735,25.625507
22.995338,25.759438
23.050941,25.919127
23.106544,25.830851
23.162148,25.86672
23.217751,25.83123
23.273355,25.807619
23.328959,25.735708
23.384562,25.782785
23.440165,25.87825
23.495768,25.822786
23.551371,25.695023
23.606974,25.797514
23.662577,25.749605
23.71818,25.695446
23.773785,25.769772
23.829388,25.770317
23.884991,25.80839
23.940594,25.806032
23.996197,25.737219
24.0518,25.766109
24.107403,25.733044
24.163006,25.695196
24.218611,25.759121
24.274214,25.674971
24.329817,25.762133
24.38542,25.882662
24.441023,25.864279
24.496626,25.712057
24.552229,25.671507
24.607832,25.847717
24.663435,25.90136
24.71904,25.76342
24.774643,25.781801
24.830246,25.681412
24.885849,25.758057
24.941452,25.779999
24.997055,25.728361
25.052658,25.825401
25.108261,25.813452
25.163866,25.841755
25.219469,25.747244
25.275072,25.819771
25.330675,25.910032
25.386278,25.884077
25.441881,25.781416
25.497484,25.722466
25.553087,25.844599
25.60869,25.856627
25.664295,25.911785
25.719898,25.824831
25.775501,25.871708
25.831104,25.868269
25.886707,25.822067
25.94231,25.75761
25.997913,25.733223
26.053516,25.808126
26.109121,25.855848
26.164724,25.944624
26.220327,25.875456
26.27593,25.88319
26.331533,25.974749
26.387136,25.984798
26.442739,25.955091
26.498343,26.001308
26.553946,25.972349
26.60955,25.874044
26.665154,25.952545
26.720757,25.888399
26.77636,25.844103
26.831963,25.925505
26.887566,25.879425
26.943169,25.851439
26.998772,25.976698
27.054375,25.87108
27.10998,25.806723
27.165583,25.857857
27.221186,25.828268
27.276789,25.910112
27.332392,25.897882
27.387995,25.99346
27.443598,25.897057
27.499201,25.918322
27.554806,25.807247
27.610409,25.818127
27.666012,25.795546
27.721615,25.828438
27.777218,25.902388
27.832821,25.892492
27.888424,25.947653
27.944027,25.983894
27.99963,25.870457
28.055235,25.93535
28.110838,25.820093
28.166441,25.828394
28.222044,25.904009
28.277647,25.86289
28.33325,25.868124
28.388853,26.034199
28.444456,25.900774
28.500061,25.881592
28.555664,25.945011
28.611267,26.024378
28.66687,26.035412
28.722473,25.858246
28.778076,25.822475
28.833679,25.97106
28.889282,25.971691
28.944885,25.92318
29.00049,25.905413
29.056093,25.99902
29.111696,25.899229
29.167299,26.040289
29.222902,26.115589
29.278505,26.043304
29.334108,26.00178
29.389711,25.939915
29.445316,25.975651
29.500919,25.932293
29.556522,25.962534
29.612125,26.029871
29.667728,26.072966
29.723331,26.164066
29.778934,26.10277
29.834538,26.017559
29.890141,26.064268
29.945745,26.153027
30.001348,26.093014
30.056952,26.001408
30.112555,26.127876
30.168158,26.112057
30.223761,26.172865
30.279364,25.954174
30.334967,25.96534
30.39057,26.02652
30.446175,26.169537
30.501778,26.17124
30.557381,26.037382
30.612984,26.177559
30.668587,26.100143
30.72419,26.064301
30.779793,26.073721
30.835396,25.938232
30.891001,26.041965
30.946604,26.058878
31.002207,26.052668
31.05781,26.107996
31.113413,26.008165
31.169016,26.082886
31.224619,25.95285
31.280222,26.022839
31.335825,26.110996
31.39143,26.261969
31.447033,26.189009
31.502636,26.143387
31.558239,26.178881
31.613842,26.11904
31.669445,26.08868
31.725048,26.125624
31.780651,26.147449
31.836256,26.199854
31.891859,26.215837
31.947462,26.129707
32.003063,25.979517
32.058666,26.080894
32.114269,26.250877
32.169872,26.154669
32.225475,25.929916
32.281078,26.045153
32.336681,25.982662
32.392284,25.991962
32.447887,26.089628
32.50349,26.056889
32.559097,26.187988
32.6147,26.230556
32.670303,26.309977
32.725906,26.286913
32.781509,26.164221
32.837112,26.067099
32.892715,26.043663
32.948318,26.095453
33.003922,26.111837
33.059525,26.207352
33.115128,26.081554
33.170731,26.100834
33.226334,26.101221
33.281937,26.083197
33.33754,26.191059
33.393143,26.120453
33.448746,26.125725
33.504353,26.096592
33.559956,26.088495
33.615559,26.18762
33.671162,26.228872
33.726765,26.178562
33.782368,26.058868
33.837971,26.058941
33.893574,26.129671
33.949177,26.182322
34.00478,26.275093
34.060383,26.102709
34.115986,26.001652
34.171589,26.174347
34.227192,26.206316
34.282795,26.076344
34.338398,26.280968
34.394001,26.178413
34.449608,26.138168
34.505211,26.248827
34.560814,26.293463
34.616417,26.169594
34.67202,26.187916
34.727623,26.036634
34.783226,26.130741
34.838829,26.063639
34.894432,26.132793
34.950035,26.188335
35.005638,26.104198
35.061241,26.048014
35.116844,26.19705
35.172447,26.275562
35.22805,26.198874
35.283653,26.12888
35.339256,26.153282
35.394859,26.085234
35.450466,26.105413
35.506069,26.262077
35.561672,26.235586
35.617275,26.080166
35.672878,26.052687
35.728481,26.039139
35.784084,26.192059
35.839687,26.362608
35.89529,26.268679
35.950893,26.260187
36.006496,26.084904
36.062099,26.137083
36.117702,26.167404
36.173306,26.250948
36.228909,26.224747
36.284512,26.206142
36.340115,26.196949
36.395721,26.224752
36.451324,26.176786
36.506927,26.165819
36.562531,26.193224
36.618134,26.299177
36.673737,26.241974
36.72934,26.245588
36.784943,26.32938
36.840546,26.254187
36.896149,26.324873
36.951752,26.358774
37.007355,26.287556
37.062958,26.354137
37.118561,26.358809
37.174164,26.358192
37.229767,26.308861
37.28537,26.221827
37.340977,26.292929
37.39658,26.17396
37.452183,26.131773
37.507786,26.290993
37.563389,26.200909
37.618992,26.111103
37.674595,26.255381
37.730198,26.363338
37.785801,26.335964
37.841404,26.315149
37.897007,26.203138
37.95261,26.29088
38.008213,26.297039
38.063816,26.402018
38.119419,26.374653
38.175022,26.359779
38.230625,26.383621
38.286232,26.424952
38.341835,26.391037
38.397438,26.322235
38.453041,26.252075
38.508644,26.216225
38.564247,26.318436
38.61985,26.304871
38.675453,26.326334
38.731056,26.347719
38.786659,26.303883
38.842262,26.325987
38.897865,26.471235
38.953468,26.546782
39.009071,26.364452
39.064674,26.37442
39.120277,26.364126
39.17588,26.281361
39.231487,26.441732
39.28709,26.515907
39.342693,26.497501
39.398296,26.435341
39.453899,26.370337
39.509502,26.361736
39.565105,26.305387
39.620708,26.269032
39.676311,26.443415
39.731915,26.261093
39.787518,26.34164
39.843121,26.419989
39.898724,26.510939
39.954327,26.480547
40.00993,26.415989
40.065533,26.445763
40.121136,26.526546
40.176743,26.38925
40.232346,26.33407
40.287949,26.332407
40.343552,26.387051
40.399155,26.414705
40.454758,26.478811
40.510361,26.325035
40.565964,26.18009
40.621567,26.291088
40.67717,26.412928
40.732773,26.321863
40.788376,26.449408
40.843979,26.452166
40.899582,26.36039
40.955185,26.2773
41.010788,26.447004
41.066391,26.531231
41.121998,26.4561
41.177601,26.402449
41.233204,26.378096
41.288807,26.329741
41.34441,26.361959
41.400013,26.404659
41.455616,26.489744
41.511219,26.291573
41.566822,26.381395
41.622425,26.478237
41.678028,26.486174
41.733631,26.34819
41.789234,26.413538
41.844837,26.41634
41.90044,26.475311
41.956043,26.463438
42.011646,26.533871
42.067249,26.522032
42.122856,26.444897
42.178459,26.429588
42.234062,26.366297
42.289665,26.446964
42.345268,26.350925
42.400871,26.360622
42.456474,26.41601
42.512077,26.477526
42.56768,26.405979
42.623283,26.769218
42.678886,26.614101
42.734489,26.404799
42.790092,26.416649
42.845695,26.469326
42.901299,26.566669
42.956902,26.554432
43.012505,26.47069
43.068111,26.448298
43.123714,26.491348
43.179317,26.555824
43.234921,26.394814
43.290524,26.388662
43.346127,26.389311
43.40173,26.501852
43.457333,26.423416
43.512936,26.479816
43.568539,26.54438
43.624142,26.544184
43.679745,26.462652
43.735348,26.358583
43.790951,26.540058
43.846554,26.539839
43.902157,26.573288
43.95776,26.521687
44.013367,26.409855
44.06897,26.527706
44.124573,26.395359
44.180176,26.522715
44.235779,26.636953
44.291382,26.519358
44.346985,26.519098
44.402588,26.605953
44.458191,26.488037
44.513794,26.534101
44.569397,26.479866
44.625,26.452856
44.680603,26.488609
44.736206,26.481087
44.791809,26.413214
44.847412,26.487791
44.903015,26.433846
44.958622,26.493156
45.014225,26.527803
45.069828,26.395983
45.125431,26.498348
45.181034,26.558651
45.236637,26.616096
45.29224,26.600561
45.347843,26.448225
45.403446,26.462805
45.459049,26.454689
45.514652,26.403629
45.570255,26.415842
45.625858,26.463909
45.681461,26.57065
45.737064,26.585197
45.792667,26.435745
45.84827,26.441418
45.903877,26.506163
45.95948,26.423185
46.015083,26.294044
46.070686,26.385334
46.126289,26.52964
46.181892,26.517561
46.237495,26.430319
46.293098,26.344618
46.348701,26.520756
46.404305,26.498913
46.459908,26.430521
46.515511,26.375639
46.571114,26.408152
46.626717,26.450232
46.68232,26.388699
46.737923,26.499895
46.793526,26.512903
46.849133,26.432793
46.904736,26.491919
46.960339,26.588127
47.015942,26.509302
47.071545,26.556925
47.127148,26.646498
47.182751,26.529289
47.238354,26.503263
47.293957,26.519257
47.34956,26.523434
47.405163,26.532717
47.460766,26.529171
47.516369,26.47451
47.571972,26.504026
47.627575,26.382648
47.683178,26.369678
47.738781,26.440702
47.794388,26.514271
47.849991,26.55575
47.905594,26.426334
47.961197,26.435976
48.0168,26.50683
48.072403,26.555536
48.128006,26.429798
48.183609,26.627169
48.239212,26.49077
48.294815,26.543079
48.350418,26.456278
48.406021,26.526728
48.461624,26.494261
48.517227,26.414799
48.57283,26.443939
48.628433,26.601048
48.684036,26.415234
48.739643,26.319407
48.795246,26.4596
48.850849,26.462982
48.906452,26.495157
48.962055,26.462498
49.017658,26.465357
49.073261,26.442375
49.128864,26.404167
49.184467,26.543898
49.24007,26.605055
49.295673,26.620462
49.351276,26.525717
49.406879,26.524431
49.462482,26.455591
49.518085,26.464859
49.573689,26.607643
49.629292,26.462326
49.684895,26.55365
49.740501,26.562893
49.796104,26.500301
49.851707,26.57062
49.90731,26.473019
49.962914,26.373802
50.018517,26.462345
50.07412,26.51368
50.129723,26.518038
50.185326,26.543566
50.240929,26.383726
50.296532,26.335413
50.352135,26.354383
50.407738,26.39859
50.463341,26.506132
50.518944,26.449715
