vol,abs
ml,mAU
2.180261,15.67156
2.183042,15.848872
2.185822,15.987489
2.188602,16.138361
2.191382,16.300247
2.194162,16.463905
2.196942,16.617271
2.199723,16.755604
2.202502,16.899433
2.205283,17.047207
2.208063,17.188858
2.210843,17.321653
2.213623,17.453371
2.216403,17.592348
2.219184,17.73233
2.221964,17.849613
2.224744,17.960323
2.227524,18.076468
2.230304,18.197889
2.233084,18.315489
2.235865,18.415579
2.238645,18.509251
2.241425,18.598621
2.244205,18.687113
2.246985,18.773865
2.249765,18.858477
2.252546,18.949696
2.255326,19.052273
2.258106,19.150652
2.260886,19.234713
2.263666,19.315023
2.266446,19.405685
2.269227,19.500582
2.272007,19.584864
2.274787,19.658484
2.277567,19.733252
2.280347,19.811415
2.283127,19.889387
2.285908,19.962362
2.288688,20.030815
2.291468,20.098255
2.294248,20.165115
2.297028,20.227482
2.299808,20.283373
2.302588,20.340937
2.305369,20.406473
2.308149,20.470404
2.310929,20.526253
2.313709,20.577158
2.316489,20.628477
2.319269,20.680317
2.32205,20.733713
2.32483,20.791843
2.32761,20.857571
2.33039,20.931005
2.33317,21.007832
2.33595,21.078274
2.338731,21.137159
2.341511,21.202135
2.344291,21.26996
2.347071,21.331936
2.349851,21.383739
2.352631,21.43214
2.355412,21.478113
2.358192,21.52384
2.360972,21.565477
2.363752,21.604397
2.366532,21.644417
2.369312,21.689133
2.372092,21.733788
2.374873,21.779306
2.377653,21.823378
2.380433,21.865362
2.383213,21.905231
2.385993,21.942736
2.388773,21.972466
2.391554,22.009443
2.394334,22.049747
2.397114,22.090935
2.399894,22.131512
2.402674,22.170876
2.405454,22.206417
2.408235,22.240963
2.411015,22.268669
2.413795,22.289103
2.416575,22.306736
2.419355,22.329767
2.422135,22.352743
2.424916,22.369463
2.427696,22.384014
2.430476,22.398706
2.433256,22.414246
2.436036,22.429897
2.438816,22.447897
2.441597,22.467422
2.444377,22.487537
2.447157,22.507149
2.449937,22.524437
2.452717,22.537458
2.455497,22.551714
2.458277,22.566298
2.461058,22.582632
2.463838,22.601034
2.466618,22.620783
2.469398,22.640362
2.472178,22.659973
2.474958,22.672085
2.477739,22.682327
2.480519,22.693607
2.483299,22.706488
2.486079,22.71969
2.488859,22.737253
2.491639,22.759876
2.49442,22.78458
2.4972,22.809536
2.49998,22.83218
2.50276,22.850054
2.50554,22.870953
2.508321,22.891853
2.511101,22.912365
2.513881,22.932056
2.516661,22.951359
2.519441,22.971573
2.522221,22.991806
2.525002,23.010666
2.527781,23.028524
2.530562,23.045485
2.533342,23.061872
2.536122,23.07811
2.538902,23.092871
2.541682,23.107435
2.544463,23.121901
2.547243,23.136387
2.550023,23.150986
2.552803,23.166704
2.555583,23.191643
2.558363,23.217655
2.561144,23.242054
2.563924,23.264566
2.566704,23.286089
2.569484,23.308252
2.572264,23.33041
2.575044,23.348518
2.577825,23.364962
2.580605,23.381161
2.583385,23.397644
2.586165,23.413818
2.588945,23.426914
2.591725,23.438641
2.594506,23.449522
2.597286,23.460005
2.600066,23.470005
2.602846,23.478951
2.605626,23.486275
2.608406,23.4932
2.611187,23.500587
2.613967,23.508644
2.616747,23.515913
2.619527,23.520256
2.622307,23.524395
2.625087,23.528641
2.627867,23.532976
2.630648,23.537445
2.633428,23.542009
2.636208,23.545389
2.638988,23.539742
2.641768,23.537519
2.644548,23.54381
2.647329,23.553205
2.650109,23.562254
2.652889,23.570343
2.655669,23.575832
2.658449,23.579473
2.661229,23.582737
2.66401,23.585604
2.66679,23.58589
2.66957,23.581493
2.67235,23.575937
2.67513,23.571463
2.67791,23.568573
2.680691,23.568607
2.683471,23.570776
2.686251,23.573175
2.689031,23.577156
2.691811,23.584581
2.694591,23.595182
2.697371,23.606852
2.700152,23.61998
2.702932,23.634705
2.705712,23.642027
2.708492,23.646547
2.711272,23.650887
2.714052,23.655113
2.716833,23.661871
2.719613,23.67342
2.722393,23.685106
2.725173,23.692461
2.727953,23.690947
2.730733,23.684357
2.733514,23.67602
2.736294,23.668106
2.739074,23.662752
2.741854,23.658371
2.744634,23.651852
2.747414,23.6446
2.750195,23.639816
2.752975,23.64069
2.755755,23.647638
2.758535,23.659361
2.761315,23.670404
2.764095,23.678621
2.766876,23.684486
2.769656,23.689579
2.772436,23.694441
2.775216,23.696075
2.777996,23.694248
2.780777,23.688572
2.783556,23.680731
2.786337,23.674356
2.789117,23.675381
2.791897,23.678591
2.794677,23.680862
2.797457,23.682838
2.800237,23.682037
2.803018,23.677021
2.805798,23.673857
2.808578,23.673286
2.811358,23.672924
2.814138,23.674828
2.816919,23.67767
2.819699,23.679379
2.822479,23.680525
2.825259,23.68264
2.828039,23.686892
2.830819,23.69009
2.8336,23.692123
2.83638,23.693052
2.83916,23.689041
2.84194,23.679296
2.84472,23.668472
2.8475,23.657387
2.850281,23.646753
2.853061,23.637016
2.855841,23.628122
2.858621,23.619978
2.861401,23.612244
2.864181,23.607578
2.866961,23.608892
2.869742,23.616863
2.872522,23.627481
2.875302,23.638786
2.878082,23.651178
2.880862,23.66189
2.883642,23.671379
2.886423,23.680361
2.889203,23.68722
2.891983,23.69272
2.894763,23.702271
2.897543,23.712831
2.900323,23.724037
2.903104,23.735836
2.905884,23.746077
2.908664,23.751514
2.911444,23.757113
2.914224,23.76446
2.917004,23.770582
2.919785,23.772692
2.922565,23.771936
2.925345,23.772015
2.928125,23.773146
2.930905,23.779598
2.933685,23.79048
2.936466,23.803108
2.939246,23.815241
2.942026,23.826704
2.944806,23.831438
2.947586,23.834377
2.950366,23.832945
2.953146,23.82476
2.955927,23.813234
2.958707,23.798954
2.961487,23.784714
2.964267,23.772318
2.967047,23.761698
2.969827,23.752491
2.972608,23.744862
2.975388,23.736029
2.978168,23.722916
2.980948,23.712061
2.983728,23.704025
2.986508,23.69805
2.989289,23.694248
2.992069,23.695044
2.994849,23.701706
2.997629,23.710056
3.000409,23.721107
3.003189,23.73564
3.00597,23.75087
3.00875,23.757441
